route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
75-202,Saturday-1,1285-07502-52200-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-52200-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-53100-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-53100-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-53100-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-54000-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-54000-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-54000-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-54600-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-54900-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-54900-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-55200-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-55800-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-55800-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-55800-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-56400-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-56700-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-56700-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-57000-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-57600-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-57600-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-57600-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-58200-2-c72bdf11,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-58500-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-58500-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-58800-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-59400-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-59400-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-59400-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-60000-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-60300-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-60300-2-aff427cc,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-60600-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-61200-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-61200-2-7d2a87dd,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-61200-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-61800-2-23d9ffe0,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-62100-2-7d2a87dd,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-62100-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-62400-2-abe6339b,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-63000-2-7d2a87dd,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-63000-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-63000-2-abe6339b,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-63600-2-ca185243,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-63900-2-7d2a87dd,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-63900-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-64200-2-ca185243,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-64800-2-0e6d677d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-64800-2-890888ae,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-64800-2-ca185243,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-65400-2-0c6fce07,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-65700-2-0e6d677d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-65700-2-a5f98dd9,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-66000-2-c63eadfe,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-66600-2-a47ac0c5,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-66600-2-a5f98dd9,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-66600-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-67200-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-67500-2-a47ac0c5,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-67500-2-a5f98dd9,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-67800-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-68400-2-a47ac0c5,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-68400-2-a5f98dd9,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-68400-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-69300-2-a47ac0c5,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-69300-2-a5f98dd9,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-69300-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-70200-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-70200-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-70200-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-71100-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-71100-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-71100-2-e9613400,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-72000-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-72000-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-72000-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-72900-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-72900-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-72900-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-73800-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-73800-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-73800-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-74700-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-74700-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-74700-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-75600-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-75600-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-75600-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-77400-2-16882b94,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-77400-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-77400-2-bbd8e29d,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-79200-2-1e7fa8cb,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-79200-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-79200-2-635b8fc2,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-81000-2-1e7fa8cb,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-81000-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-81000-2-635b8fc2,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-82800-2-27937e53,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-82800-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-82800-2-635b8fc2,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Weekday-1,1285-07502-84600-2-27937e53,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Sunday-1,1285-07502-84600-2-54dedc66,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Saturday-1,1285-07502-84600-2-635b8fc2,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,Daily-1,1285-07502-86400-2-bbf7d841,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,FriSat-2,1285-07502-90000-2-bbf7d841,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,FriSat-2,1285-07502-93600-2-bbf7d841,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
75-202,FriSat-2,1285-07502-97200-2-bbf7d841,Wynyard Quarter To Glen Innes Via Remuera Rd,,1,,1285-07502-9517f893,0,0
INN-202,Weekday-1,1286-79821-22200-2-6b219b18,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-22800-2-359a6697,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-22800-2-66cddff1,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79926-22800-2-e0ea64c4,Inner Link Clockwise Newmarkt To Victoria Park,,1,,1286-79926-e4b9edc0,0,0
861-203,Weekday-1,1326-86101-46680-2-38ea50b9,Long Bay To Constellation Station Via Bush Rd,,0,,1326-86101-21e45324,0,0
INN-202,Weekday-1,1286-79821-22800-2-6b219b18,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-23400-2-266611a1,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-23400-2-65d93406,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-23400-2-cc2cf2bf,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekend-1,1286-79926-23520-2-96025ff8,Inner Link Clockwise Newmarkt To Victoria Park,,1,,1286-79926-e4b9edc0,0,0
942-203,Sunday-1,1307-94201-37500-2-b7d06f8c,Beach Haven To Takapuna Via Highbury And Northcote Shops,,0,,1307-94201-aa4dacd7,0,0
INN-202,Sunday-1,1286-79821-24000-2-266611a1,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-24000-2-a6ad7c00,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-24000-2-f5be33aa,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-24600-2-98b72532,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-24660-2-9a3d4326,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-24660-2-a8e01adc,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-25380-2-121fcaed,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-25380-2-a8e01adc,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-26040-2-6879a17e,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-26100-2-a8e01adc,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Sunday-1,1286-79821-24600-2-c429aa78,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-24600-2-f5be33aa,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-25200-2-0395b550,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-25200-2-266611a1,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-26760-2-6879a17e,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-26820-2-a8e01adc,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-27480-2-67ed1cf1,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-27540-2-156c8edd,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-28200-2-67ed1cf1,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-28260-2-8fa15462,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Weekday-1,1286-79821-25200-2-f46f182f,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-25800-2-92dffbb9,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-25800-2-a28f56a5,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-25800-2-f46f182f,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-28980-2-6d3392aa,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-28980-2-8fa15462,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-29700-2-6d3392aa,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-29700-2-b06bccf3,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-30420-2-6d3392aa,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-30420-2-b06bccf3,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Weekday-1,1286-79821-26400-2-4d1ad5b2,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-26400-2-a28f56a5,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-26400-2-d63f5fdc,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-27000-2-2f659001,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekend-1,1287-72121-31140-2-b06bccf3,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-31140-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-31860-2-b06bccf3,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-31860-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-32580-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-32580-2-dcf5faec,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Saturday-1,1286-79821-27000-2-a28f56a5,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-27000-2-f2244cc4,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-27600-2-184021a5,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-27600-2-4be27cf3,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-33300-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-33300-2-dcf5faec,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-34020-2-0fcbb831,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-34020-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-34740-2-671accf9,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-34740-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Weekday-1,1286-79821-27600-2-f2244cc4,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-28200-2-3555cfe2,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-28200-2-988c5b4e,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-28200-2-d0efab26,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekend-1,1287-72121-35460-2-671accf9,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-35460-2-bd8214d5,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-36180-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-36180-2-671accf9,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-36900-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-36900-2-e5760319,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Sunday-1,1286-79821-28800-2-988c5b4e,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-28800-2-c0f54390,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-28800-2-fe55e33f,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-29400-2-9e2c611e,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-37620-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-37620-2-e5760319,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-38340-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-38340-2-e5760319,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekday-1,1287-72121-39060-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-39060-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Weekday-1,1286-79821-29400-2-c0f54390,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-29400-2-fee32f37,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-30000-2-904c74d3,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-30000-2-9e2c611e,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
OUT-202,Weekday-1,1287-72121-39780-2-3ecf146a,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Weekend-1,1287-72121-39780-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Daily-1,1287-72121-40500-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Daily-1,1287-72121-41220-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Daily-1,1287-72121-41940-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
OUT-202,Daily-1,1287-72121-42660-2-da14643f,Outer Link Anticlockwise,,0,,1287-72121-9f6ef793,0,0
INN-202,Saturday-1,1286-79821-30000-2-f76a8a24,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Sunday-1,1286-79821-30600-2-5d0b76ff,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Saturday-1,1286-79821-30600-2-cc590a47,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
INN-202,Weekday-1,1286-79821-30600-2-d9c3fe7b,Inner Link Anticlockwise,,0,,1286-79821-af79608d,0,0
